LFQ intensity Nev7	LFQ intensity Nev4	LFQ intensity Nev10	LFQ intensity Nev6	LFQ intensity Mel10	LFQ intensity Mel8	LFQ intensity Nev1	LFQ intensity Mel14	LFQ intensity Mel6	LFQ intensity Mel1	LFQ intensity Mel11	LFQ intensity Mel5	LFQ intensity Nev8	LFQ intensity Mel9	LFQ intensity Nev14	LFQ intensity Mel2	LFQ intensity Nev2	LFQ intensity Nev12	LFQ intensity Nev9	LFQ intensity Nev11	LFQ intensity Mel13	LFQ intensity Mel3	LFQ intensity Mel7	LFQ intensity Nev5	LFQ intensity Mel4	LFQ intensity Mel12	LFQ intensity Nev3	LFQ intensity Nev13	Library indices	Majority library index	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	iBAQ peptides	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
15.7072238922119	16.1454753875732	15.9536504745483	14.3467903137207	18.521369934082	17.1213111877441	13.104287147522	17.2163677215576	18.5576438903809	16.6369361877441	16.7748126983643	17.1482772827148	16.6617774963379	17.1029796600342	15.7830753326416	17.554723739624	16.8017082214355	13.9058456420898	16.1163234710693	15.2861242294312	17.7507457733154	17.8887557983398	16.91823387146	11.5569524765015	17.6751441955566	17.7848129272461	18.4470996856689	11.8155536651611	0	0				9606	8	8	6	43.1	43.1	33.8	24.997	0	17.721	10324000	14	142	Q13637	Q13637	Ras-related protein Rab-32	RAB32	3579
16.6353778839111	17.3643569946289	17.0976409912109	16.1863842010498	17.7484550476074	16.11985206604	15.463397026062	17.1934490203857	17.3889427185059	15.4446268081665	16.1252727508545	17.360933303833	16.2144145965576	16.6735572814941	15.9221897125244	15.3166351318359	17.2097206115723	16.4762554168701	16.8526992797852	16.5838165283203	16.6695499420166	17.7964572906494	17.8169078826904	14.6004934310913	16.3797168731689	17.3660659790039	19.0813484191895	12.269567489624	0	0				9606	19	19	19	25.1	25.1	25.1	91.916	0	41.965	9949700	44	233	Q13724;A0A3B3IRK6;Q13724-2;A0A8I5KTK5;A0A3B3IRW2;A0A3B3IS52;A0A8I5KQG9;A0A3B3ITC1;C9JDQ1;A0A3B3IRI1;B4E3B8;A0A3B3ITU6;B8ZZE2	Q13724;A0A3B3IRK6;Q13724-2;A0A8I5KTK5;A0A3B3IRW2;A0A3B3IS52;A0A8I5KQG9	Mannosyl-oligosaccharide glucosidase	MOGS	3581
19.7693347930908	19.7516288757324	19.635591506958	19.4937305450439	20.4113159179688	18.6020469665527	18.7915382385254	19.6286125183105	19.6618137359619	18.8938884735107	18.6405773162842	20.3670902252197	19.6643161773682	19.3411712646484	18.8516941070557	20.1217403411865	20.1370868682861	18.9733715057373	19.1814384460449	19.4101982116699	20.2160835266113	20.1456928253174	20.2261161804199	17.3246555328369	20.3582096099854	19.4275913238525	20.4979457855225	15.45920753479	0	0				9606	13	13	5	28.9	28.9	12	50.679	0	28.643	57318000	20	260	Q13838-2;Q13838;Q5STU3;A0A0G2JJZ9;A0A140T9X3;F6WLT2;F6TRA5;F6S4E6;A0A0A0MT12;A0A140T9X9;A0A140T996;F6UJC5;A0A140TA18;A0A140T973;A0A140T9K1;A0A140T9L4;A0A0G2JJL7;F6R6M7;H0Y400;F6QYI9;K7EPJ3;K7EN69;A0A140T9N3;A0A140T9K2;K7ENP6;H0YCC6;F6SXL5;F6S2B7;K7EIL8;F6U6E2;K7EL56;A0A0G2JHN7	Q13838-2;Q13838;Q5STU3;A0A0G2JJZ9;A0A140T9X3;F6WLT2;F6TRA5;F6S4E6;A0A0A0MT12;A0A140T9X9;A0A140T996;F6UJC5;A0A140TA18	Spliceosome RNA helicase DDX39B	DDX39B	3586
15.6290721893311	17.0871105194092	16.2848606109619	15.8398923873901	15.8526754379272	12.6178150177002	14.920352935791	16.4167156219482	15.9293737411499	13.6586580276489	14.8786735534668	13.8317728042603	12.5571098327637	15.5626602172852	16.7124996185303	13.3005590438843	17.9116954803467	13.8299207687378	15.2042655944824	15.3456134796143	13.6739711761475	15.3993110656738	14.6397924423218	14.1237173080444	13.6378698348999	14.9836616516113	16.5276298522949	12.6300277709961	0	0				9606	8	8	8	19.1	19.1	19.1	58.06	0	16.22	3133700	31	94	Q13884;A0A3B3ITC2;Q13884-2	Q13884;A0A3B3ITC2;Q13884-2	Beta-1-syntrophin	SNTB1	3588
19.1407852172852	20.1799812316895	19.4914035797119	18.7591934204102	20.7379341125488	19.0031661987305	18.3363838195801	19.2665481567383	19.5700969696045	18.4606399536133	18.7410984039307	20.0270195007324	18.9442939758301	19.7070999145508	19.254695892334	19.2583351135254	19.7156867980957	18.6299114227295	19.1284027099609	19.0561351776123	20.9512710571289	19.3315811157227	20.2237606048584	17.7750701904297	19.6606464385986	18.8790035247803	20.4373569488525	12.3531875610352	0	0				9606	20	3	1	49	8.1	2.7	49.906	0.00040161	7.209	53095000	20	123	Q13885	Q13885	Tubulin beta-2A chain	TUBB2A	3589
14.428295135498	14.3376216888428	12.7393178939819	12.6097602844238	14.6492004394531	12.0718650817871	13.8629779815674	15.0338535308838	14.5936832427979	12.9574193954468	13.3220691680908	15.6530685424805	13.6108512878418	14.0387239456177	12.5801486968994	14.9844627380371	15.6684417724609	13.6662406921387	13.3628416061401	12.6019859313965	14.9373741149902	16.6787929534912	15.9991855621338	12.5428848266602	14.7375116348267	14.1830921173096	14.5904960632324	13.3495740890503	0	0				9606	6	6	6	15.6	15.6	15.6	49.601	0	12.353	844060	25	52	Q13895;F8WBL2;H7BY94	Q13895	Bystin	BYSL	3590
13.9666204452515	14.1154499053955	13.5888633728027	13.3330192565918	16.6971035003662	12.9551706314087	13.0695009231567	15.1307716369629	16.4500522613525	13.6944856643677	14.7352914810181	15.9975099563599	13.3024959564209	15.8559637069702	13.7301073074341	14.3661851882935	14.3246021270752	13.4365682601929	13.7509164810181	12.441951751709	13.3400592803955	16.3100452423096	15.8318023681641	12.2345085144043	15.6146812438965	15.5546789169312	15.7857847213745	12.3059749603271	0	0				9606	10	10	10	6.3	6.3	6.3	218.52	0	22.214	1458600	103	75	Q14008-2;Q14008;Q14008-3;E9PQH5;H0YCF6;H0YEK7	Q14008-2;Q14008;Q14008-3	Cytoskeleton-associated protein 5	CKAP5	3593
18.2269382476807	19.487678527832	18.4710006713867	18.684419631958	18.926944732666	16.5473308563232	17.990701675415	19.5247402191162	18.0038261413574	17.2755794525146	17.1493701934814	18.6186656951904	18.4348163604736	17.8621158599854	17.8399047851563	19.1197929382324	19.2844181060791	18.3705425262451	18.4364833831787	19.2399291992188	18.6741790771484	18.5279502868652	19.747766494751	16.0594711303711	19.3448162078857	16.6209926605225	20.4163761138916	15.3337841033936	0	0				9606	10	10	10	60.5	60.5	60.5	18.648	0	22.995	27139000	10	169	Q14011;K7EQR7;D6W5Y5;K7EPM4;K7EMY9;Q14011-2;K7EJV1;K7ER40;K7EJV5;K7ENX8;K7ELT6;K7ELV6;Q14011-3;K7ENN6;K7EQL0;K7EIF7;K7EQX4;F6WMK9	Q14011;K7EQR7;D6W5Y5;K7EPM4;K7EMY9;Q14011-2;K7EJV1;K7ER40;K7EJV5;K7ENX8;K7ELT6	Cold-inducible RNA-binding protein	CIRBP	3594
16.6846942901611	17.2682857513428	17.3668346405029	15.5822591781616	17.3554363250732	16.7570781707764	15.1978311538696	16.8408279418945	17.0619201660156	16.3194789886475	15.9183044433594	16.5513019561768	16.5475425720215	17.1589641571045	16.2129135131836	16.2197360992432	16.4423122406006	16.2683219909668	16.3669700622559	16.3432197570801	13.7872438430786	17.2573699951172	17.2049522399902	12.3070316314697	16.7848129272461	16.8167839050293	17.3791580200195	12.2164440155029	0	0				9606	6	6	6	45.1	45.1	45.1	15.945	0	11.612	5299700	9	95	Q14019;H3BT58	Q14019;H3BT58	Coactosin-like protein	COTL1	3595
12.2208261489868	14.3144197463989	13.9082040786743	17.5936832427979	17.2665481567383	15.3486585617065	12.625168800354	14.3367938995361	16.1403312683105	16.6631698608398	12.7818622589111	17.5290946960449	17.2812957763672	15.99094581604	16.597412109375	18.1103401184082	13.7435445785522	12.8846054077148	12.8098287582397	11.8255157470703	17.225715637207	16.8086376190186	17.6980533599854	12.5511302947998	17.1725063323975	17.6462497711182	14.7120904922485	13.0218992233276	0	0				9606	5	5	5	9.2	9.2	9.2	83.629	0	10.468	2674600	34	48	Q14137;Q14137-2;A0A075B729	Q14137;Q14137-2	Ribosome biogenesis protein BOP1	BOP1	3600
19.1368103027344	19.6769351959229	13.4561262130737	13.0633735656738	17.9415740966797	11.391902923584	12.6637830734253	18.1364097595215	18.7687530517578	12.7306985855103	12.886890411377	17.182336807251	12.9579315185547	18.269702911377	13.9553718566895	18.3249187469482	14.0272378921509	13.8203258514404	13.2486000061035	11.9230813980103	19.5478134155273	19.4944915771484	19.1303386688232	12.5789136886597	18.5728549957275	13.577262878418	20.212287902832	12.5779342651367	0	0				9606	5	5	4	5.9	5.9	4.9	107.47	0	9.6785	10651000	37	58	Q14151;K7EQU4;K7ERX3	Q14151	Scaffold attachment factor B2	SAFB2	3606
17.4729442596436	17.9263648986816	17.6745223999023	17.5772514343262	18.6799602508545	16.0572509765625	16.5270805358887	16.7839183807373	17.602481842041	16.1079730987549	15.8511877059937	17.9312229156494	17.4398956298828	16.9868202209473	17.3890266418457	17.2043800354004	17.9788551330566	16.9257869720459	16.6231384277344	17.336820602417	17.5227508544922	17.1555099487305	17.8339900970459	15.9258098602295	17.9544696807861	17.2493362426758	18.6922740936279	13.7048606872559	0	0				9606	29	29	29	18.3	18.3	18.3	166.57	0	63.935	22802000	58	463	Q14152;Q14152-2	Q14152;Q14152-2	Eukaryotic translation initiation factor 3 subunit A	EIF3A	3607
17.3050098419189	18.6150398254395	16.8283596038818	15.7468032836914	12.3903036117554	14.8799180984497	15.6581554412842	17.1259574890137	15.6649751663208	14.5269269943237	14.8736362457275	16.5792274475098	15.7969264984131	14.7931966781616	17.4001617431641	15.4862070083618	17.0188961029053	16.2541236877441	17.7590942382813	16.6456871032715	16.4687824249268	17.9465522766113	17.4573974609375	15.5517082214355	17.5451011657715	14.4857034683228	16.3974914550781	14.0045719146729	0	0				9606	13	12	5	23.7	23.7	9.2	73.91	0	27.542	10532000	37	204	Q14195-2;H0YBT4	Q14195-2			3610
18.4442710876465	19.0269660949707	18.4915790557861	18.1700134277344	19.0663414001465	17.6160469055176	17.6225662231445	18.1950836181641	18.7301921844482	17.227409362793	17.3952331542969	18.6457214355469	18.0047588348389	18.1333026885986	18.2369213104248	18.0975379943848	18.9423770904541	17.938419342041	18.1536312103271	18.2394409179688	18.7048568725586	18.7590942382813	18.7079257965088	16.9945735931396	18.6777954101563	18.0185146331787	19.2392997741699	14.3998785018921	0	0				9606	130	130	21	29.2	29.2	4.6	532.4	0	284.01	117360000	257	2028	Q14204;A0A2R8Y706;A0A7P0T9C4;A0A7P0TA13;A0A2R8Y5T0;A0A7P0T9R4;A0A7P0TAW9;A0A7P0T7V5;A0A7P0T916;A0A7P0T8N2;A0A7P0TBJ7;A0A7P0TAF3;A0A7P0TB75;A0A2R8Y6H2;A0A7P0T9F1;A0A7P0T8W5;A0A2R8YFZ7;A0A7P0TAM4;A0A7P0T825;A0A7P0TB64;A0A7P0TAV5;A0A7P0T990;A0A804HHY6;A0A7P0T942;A0A2R8YGC7;A0A7P0T9S3;A0A7P0T934;A0A7P0T9Y3;A0A7P0TBC9;A0A7P0TAS7;A0A7P0TB96	Q14204;A0A2R8Y706;A0A7P0T9C4;A0A7P0TA13;A0A2R8Y5T0;A0A7P0T9R4;A0A7P0TAW9;A0A7P0T7V5;A0A7P0T916;A0A7P0T8N2;A0A7P0TBJ7;A0A7P0TAF3;A0A7P0TB75;A0A2R8Y6H2;A0A7P0T9F1;A0A7P0T8W5;A0A2R8YFZ7;A0A7P0TAM4;A0A7P0T825;A0A7P0TB64;A0A7P0TAV5;A0A7P0T990;A0A804HHY6;A0A7P0T942;A0A2R8YGC7;A0A7P0T9S3;A0A7P0T934	Cytoplasmic dynein 1 heavy chain 1	DYNC1H1	3611
18.3695640563965	17.1596546173096	17.9754447937012	17.6527042388916	18.2172203063965	12.5488948822021	16.804105758667	16.6849670410156	17.5021476745605	12.8125171661377	13.9380550384521	14.9728002548218	17.1686916351318	15.4836587905884	17.7143135070801	15.80322265625	17.8853034973145	16.6808547973633	17.6397647857666	16.9770107269287	13.1306934356689	18.8773555755615	16.3044052124023	11.9627017974854	16.2747058868408	15.977011680603	18.5327129364014	12.9422798156738	0	0				9606	16	7	7	37.8	14.3	14.3	46.402	0	15.395	5401300	23	115	Q14240;Q14240-2;E7EQG2;J3KSN7	Q14240;Q14240-2;E7EQG2	Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed	EIF4A2	3614
16.7914428710938	17.1157341003418	16.6171226501465	16.4312038421631	17.9631328582764	16.216215133667	15.6475706100464	16.7422828674316	17.2615985870361	15.4563865661621	16.6723155975342	17.3945636749268	16.7757129669189	16.8665294647217	16.9300670623779	16.9805850982666	17.0754585266113	16.4410629272461	16.988151550293	16.3128128051758	16.5044784545898	18.0970230102539	17.5185298919678	15.3882188796997	17.2726669311523	16.7634449005127	17.9817008972168	12.2993001937866	0	0				9606	15	15	15	31.4	31.4	31.4	57.466	0	31.496	13825000	24	223	Q14247-3;Q14247;Q14247-2;H0YCD9;H0YEV2	Q14247-3;Q14247;Q14247-2	Src substrate cortactin	CTTN	3616
16.2370052337646	16.3158397674561	16.3909072875977	16.5806407928467	17.2544193267822	16.0727825164795	14.9263887405396	16.260368347168	16.5378704071045	15.30224609375	15.5609893798828	16.2280673980713	16.4702625274658	16.4616546630859	16.0581188201904	16.1444988250732	16.7515964508057	15.1390714645386	15.6521730422974	15.8461265563965	16.2434902191162	18.1330528259277	17.0905265808105	11.9146747589111	16.3028182983398	16.8923759460449	16.7224063873291	12.5147724151611	0	0				9606	8	8	8	14.8	14.8	14.8	70.973	0	17.959	4829000	31	100	Q14258;A0A3B3IUA7;I3L2W4	Q14258;A0A3B3IUA7	E3 ubiquitin/ISG15 ligase TRIM25	TRIM25	3619
18.2017993927002	18.4786434173584	17.9139766693115	17.7629909515381	19.074125289917	17.3771266937256	17.2812061309814	17.8989429473877	17.9490623474121	16.6776924133301	16.9574203491211	17.6619873046875	18.0181350708008	17.5245113372803	17.6801662445068	18.1731395721436	18.605052947998	17.7019824981689	17.6731433868408	17.8429756164551	18.1897869110107	18.8207454681396	17.6234245300293	16.9212589263916	18.0679702758789	17.6793422698975	18.7627639770508	12.0288991928101	0	0				9606	9	9	8	26	26	23.9	44.049	0	18.572	10140000	24	155	Q14344;Q14344-2;Q03113;E9PC54;Q03113-3;Q03113-2	Q14344;Q14344-2	Guanine nucleotide-binding protein subunit alpha-13	GNA13	3624
16.5427303314209	15.9301824569702	16.0733470916748	16.2630310058594	17.1802978515625	13.744833946228	15.0086479187012	16.0969219207764	15.1048440933228	13.0735740661621	14.1458625793457	16.1014423370361	13.7240695953369	15.2152671813965	15.9816560745239	15.2818937301636	16.4465503692627	16.0715885162354	15.998348236084	15.8270444869995	15.4560976028442	16.0833549499512	16.0331859588623	13.3816757202148	14.948184967041	15.4868659973145	16.3548183441162	12.094446182251	0	0				9606	6	6	5	20.8	20.8	16.9	39.393	0	10.922	2471000	21	90	Q14558;Q14558-2;C9J168;B4DP31;C9JNQ3;C9JUN4;C9JKT9;I3L4G9	Q14558;Q14558-2;C9J168;B4DP31;C9JNQ3;C9JUN4	Phosphoribosyl pyrophosphate synthase-associated protein 1	PRPSAP1	3629
13.0515394210815	14.0971736907959	14.813380241394	13.142014503479	16.9133338928223	11.8433218002319	12.9596652984619	14.171802520752	16.100622177124	12.479811668396	15.0760641098022	16.5181159973145	13.0001440048218	13.8044767379761	13.6635580062866	14.8121271133423	15.1787815093994	12.9223470687866	12.6970233917236	12.3801727294922	15.4237070083618	16.9812545776367	14.5452661514282	12.5089588165283	16.0538196563721	16.1695137023926	14.6347484588623	11.9607620239258	0	0				9606	12	12	12	15.7	15.7	15.7	92.888	0	23.572	2576300	48	102	Q14566	Q14566	DNA replication licensing factor MCM6	MCM6	3630
13.8680505752563	15.1312141418457	13.4622602462769	14.2871351242065	16.1792869567871	13.687047958374	13.6964244842529	14.4492130279541	15.9748849868774	13.7585353851318	13.7870864868164	15.7811031341553	14.0115766525269	15.2535524368286	13.9521045684814	14.4610958099365	14.5826711654663	14.1875066757202	14.4121732711792	14.2426528930664	15.0751867294312	14.6560335159302	15.2902708053589	12.3387966156006	15.8165340423584	15.0131921768188	15.2442893981934	12.4646806716919	0	0				9606	12	11	10	4.7	4.4	4.1	308.06	0	24.644	1557500	138	122	Q14571;H7C2X9;Q14571-2	Q14571	Inositol 1,4,5-trisphosphate receptor type 2	ITPR2	3631
14.9549236297607	17.8558654785156	13.1523008346558	14.7205114364624	18.0006923675537	15.7007923126221	12.6675033569336	12.9708766937256	16.7624073028564	14.8994045257568	14.9367303848267	16.7960147857666	13.0520868301392	16.1915988922119	13.3369703292847	15.7715663909912	16.4401073455811	15.3084812164307	13.4888896942139	16.3507671356201	17.1106472015381	15.4731664657593	16.286340713501	11.8126258850098	16.5559825897217	16.342716217041	18.9640922546387	12.1236095428467	0	0				9606	16	16	15	6.4	6.4	6.1	304.1	0	32.042	3790400	135	153	Q14573	Q14573	Inositol 1,4,5-trisphosphate receptor type 3	ITPR3	3632
16.1130104064941	15.2834138870239	16.097620010376	12.1127901077271	14.0538530349731	12.4794521331787	15.6724252700806	12.7997674942017	12.8866109848022	9.47208118438721	13.0998783111572	13.5223455429077	12.9096689224243	12.0683078765869	15.8482074737549	12.294563293457	16.966911315918	14.2462205886841	16.0051193237305	13.3659038543701	18.2820205688477	12.6067981719971	12.5062828063965	15.2470378875732	10.3355016708374	11.8431358337402	15.6564245223999	12.0081377029419	0	0				9606	14	14	14	14.7	14.7	14.7	99.856	0	25.43	1821500	43	121	Q14624-3;Q14624-2;B7ZKJ8;Q14624-4;Q14624;H7C0L5	Q14624-3;Q14624-2;B7ZKJ8;Q14624-4;Q14624;H7C0L5	Inter-alpha-trypsin inhibitor heavy chain H4;70 kDa inter-alpha-trypsin inhibitor heavy chain H4;35 kDa inter-alpha-trypsin inhibitor heavy chain H4	ITIH4	3634
14.3161563873291	12.6803598403931	14.4983062744141	13.1100978851318	16.2432861328125	13.1678552627563	13.0831747055054	14.7026052474976	13.3651847839355	14.1488733291626	13.6215620040894	15.0558757781982	13.5964612960815	13.8518466949463	13.5570335388184	13.5217227935791	13.3929882049561	12.1033334732056	12.1104011535645	12.6483507156372	15.7135744094849	14.7412033081055	14.4456615447998	11.7195167541504	13.9673166275024	13.8001918792725	14.8629760742188	11.9690103530884	0	0				9606	5	5	5	9.1	9.1	9.1	68.259	0	10.798	612990	22	66	Q14677;Q14677-2;Q14677-3	Q14677;Q14677-2;Q14677-3	Clathrin interactor 1	CLINT1	3639
17.1880474090576	17.5235157012939	16.937557220459	16.9981060028076	17.5219078063965	15.6035976409912	16.236780166626	17.2518329620361	17.2554340362549	16.2417602539063	16.0535221099854	17.4297180175781	17.0213928222656	16.5815982818604	16.7759704589844	16.6219940185547	17.7895336151123	16.4511623382568	16.8295993804932	16.5413227081299	17.3036727905273	17.283016204834	17.9918651580811	15.4699592590332	17.5630168914795	17.3389110565186	18.3741569519043	12.4960470199585	0	0				9606	21	21	21	14.5	14.5	14.5	143.23	0	44.934	7434200	72	268	Q14683;G8JLG1;A0A6Q8PHC3;V9GYN9;V9GY57	Q14683;G8JLG1;A0A6Q8PHC3	Structural maintenance of chromosomes protein 1A;Structural maintenance of chromosomes protein	SMC1A	3640
18.9511985778809	19.0378360748291	18.5973606109619	18.215892791748	19.8076953887939	18.0054168701172	17.4191379547119	19.477991104126	19.6347408294678	18.2040939331055	17.4779319763184	19.7437629699707	18.3596458435059	18.7916965484619	18.1391620635986	18.3724575042725	18.9886245727539	18.1176643371582	18.4329013824463	18.18896484375	19.5199890136719	20.0120906829834	19.8387660980225	16.9645442962646	18.9155521392822	18.6440677642822	20.2636184692383	15.0575685501099	0	0				9606	35	35	35	37.2	37.2	37.2	106.87	0	74.725	87504000	43	627	Q14697;Q14697-2;F5H6X6;E9PKU7;E9PNH1;E9PQ69;Q14697-3	Q14697;Q14697-2;F5H6X6;E9PKU7	Neutral alpha-glucosidase AB	GANAB	3645
16.9469528198242	15.9392805099487	17.7007656097412	14.2543640136719	18.751106262207	16.8679790496826	16.1271476745605	16.6187000274658	18.0319805145264	16.8005714416504	14.695011138916	18.0733680725098	16.0708961486816	17.5780639648438	16.1153678894043	15.091724395752	17.2668228149414	15.645320892334	15.5515279769897	15.473705291748	16.8847675323486	17.0208492279053	17.5940475463867	15.279393196106	16.6742477416992	16.8392276763916	17.096715927124	12.4064159393311	0	0				9606	31	31	31	39.5	39.5	39.5	99.326	0	68.172	19839000	43	494	Q14764;H3BQK6;H3BRL2;I3L155;H3BUK7;H3BNF6;H3BP76	Q14764	Major vault protein	MVP	3646
16.7241401672363	17.8257541656494	16.7557735443115	16.5004692077637	19.091739654541	16.8643550872803	15.9870643615723	18.0049228668213	17.6143932342529	16.615255355835	16.8642349243164	18.1878547668457	16.8576889038086	17.8183441162109	16.6924800872803	17.2793922424316	17.8736972808838	16.3736476898193	16.7575988769531	16.7574672698975	18.0669193267822	18.3002815246582	18.2546043395996	16.3038349151611	18.1537303924561	18.2377147674561	17.7820644378662	12.4083070755005	0	0				9606	16	16	16	20.8	20.8	20.8	97.169	0	32.829	17966000	40	290	Q14974;Q14974-2;J3KTM9;J3QR48;J3QRG4;J3QKQ5;J3KS06	Q14974;Q14974-2;J3KTM9	Importin subunit beta-1	KPNB1	3651
17.324743270874	17.974437713623	17.6491298675537	17.3048324584961	17.401912689209	14.928240776062	16.6021633148193	17.2807521820068	17.1114616394043	16.2880916595459	15.6336765289307	17.7135066986084	16.4310894012451	16.617696762085	17.0969219207764	16.7238750457764	17.962963104248	16.8124027252197	17.115837097168	17.4404640197754	17.3850708007813	17.4703254699707	18.4659099578857	15.8151082992554	17.3510417938232	17.1333026885986	18.5236301422119	13.1231260299683	0	0				9606	64	64	64	33.4	33.4	33.4	238.26	0	140.96	40115000	118	943	Q14980;Q14980-2;Q14980-4;Q14980-3;H0YFY6;Q14980-5;K4DIE0;F5H4J1;F5H6Y5;F5GZW1;F5H2F3;F5H3L6;F5H0Z7;F5H763;F5H1L0	Q14980;Q14980-2;Q14980-4;Q14980-3;H0YFY6	Nuclear mitotic apparatus protein 1	NUMA1	3652
18.4974002838135	18.6366882324219	17.9849853515625	17.5932445526123	18.9157562255859	17.2883434295654	16.5032825469971	18.3747501373291	18.4063205718994	17.2224178314209	17.316104888916	18.6977481842041	17.8095798492432	18.0077724456787	17.6792736053467	18.1496181488037	18.4680595397949	17.5127563476563	17.6186294555664	17.6224231719971	18.5096664428711	18.8897953033447	18.5498065948486	15.6373319625854	18.5378017425537	18.4451999664307	18.6879768371582	14.0852727890015	0	0				9606	13	13	13	29.8	29.8	29.8	45.531	0	25.906	12368000	25	197	Q15008;Q15008-4;Q15008-3;Q15008-2;C9J0E9;C9J7B7;H7C531	Q15008;Q15008-4;Q15008-3;Q15008-2	26S proteasome non-ATPase regulatory subunit 6	PSMD6	3657
15.9059743881226	17.2078151702881	16.3452320098877	15.9668655395508	17.4142723083496	15.8641862869263	15.0401611328125	16.8883380889893	15.7925615310669	16.2747974395752	15.5926027297974	17.1196918487549	15.9665279388428	16.2759780883789	15.6776924133301	16.6016540527344	16.8458576202393	15.9980611801147	16.1381721496582	16.2234172821045	17.4094734191895	17.0996971130371	17.7329750061035	14.886887550354	17.0608654022217	16.6224231719971	17.5166854858398	12.2121686935425	0	0				9606	21	20	17	26.8	25.7	22.1	105.38	0	46.3	14247000	51	365	Q15029-2;Q15029-3;Q15029;K7EP67	Q15029-2;Q15029-3;Q15029	116 kDa U5 small nuclear ribonucleoprotein component	EFTUD2	3661
15.3692569732666	16.4747982025146	16.5320358276367	15.5377340316772	16.1786251068115	15.5436964035034	15.4037780761719	15.870943069458	16.3328762054443	15.0953149795532	13.7060642242432	16.9135665893555	14.6582670211792	16.6768665313721	15.3516988754272	14.7070350646973	16.108585357666	15.1085243225098	15.2016258239746	15.481484413147	16.5668869018555	16.4063205718994	17.3860816955566	14.0581607818604	15.6943035125732	15.319037437439	17.6644897460938	11.9120254516602	0	0				9606	12	12	9	20.6	20.6	16.6	68.047	0	23.555	3775000	30	150	Q15046;Q15046-2;H3BVA8;J3KRL2	Q15046;Q15046-2	Lysine--tRNA ligase	KARS	3664
13.1747274398804	13.8120031356812	14.271463394165	15.6730327606201	16.6638641357422	13.2590656280518	12.5829381942749	13.5942077636719	14.920334815979	14.997091293335	13.5867071151733	15.6567602157593	13.2937059402466	15.283052444458	13.2104797363281	16.0232124328613	13.044189453125	14.8297719955444	13.9773197174072	13.2087335586548	15.5679264068604	16.3070220947266	16.5660839080811	11.9585132598877	15.9583492279053	13.4533977508545	14.2449598312378	12.1228322982788	0	0				9606	6	6	6	13.7	13.7	13.7	41.193	0	12.584	1769100	18	65	Q15050	Q15050	Ribosome biogenesis regulatory protein homolog	RRS1	3665
17.7128353118896	18.5714855194092	18.0003089904785	17.3563823699951	18.8099555969238	16.9571933746338	16.9520816802979	18.4790382385254	18.6178760528564	17.7106189727783	17.8645362854004	18.9675025939941	17.7659072875977	18.4037036895752	17.2751235961914	17.951057434082	18.9577884674072	17.1784515380859	18.1129379272461	17.5105171203613	19.0766067504883	18.6827754974365	19.2374114990234	11.9079456329346	18.4381904602051	18.5841331481934	19.2215213775635	12.1864204406738	0	0				9606	6	6	6	28.1	28.1	28.1	25.2	0	12.664	15286000	12	120	Q15056-2;Q15056;A0A7I2V385;A0A7I2V4E4;A0A7I2V3D5;A0A7I2V3E4;A0A7I2V4V9	Q15056-2;Q15056;A0A7I2V385;A0A7I2V4E4	Eukaryotic translation initiation factor 4H	EIF4H	3667
14.4622468948364	14.8910245895386	13.9258918762207	12.568811416626	16.4125862121582	13.5630912780762	12.3330497741699	14.7455167770386	15.705605506897	14.6213083267212	13.1458854675293	16.3476047515869	14.6899976730347	15.2719736099243	15.0904846191406	15.9604768753052	13.2444286346436	13.3541259765625	14.1442489624023	12.7902059555054	16.7656478881836	16.6983242034912	16.3513526916504	13.1876001358032	16.0278625488281	16.1228485107422	15.8045339584351	11.363621711731	0	0				9606	6	6	6	7.4	7.4	7.4	74.89	0	10.06	1180300	37	63	Q15061;C9IZK7	Q15061	WD repeat-containing protein 43	WDR43	3670
21.1530132293701	21.6770210266113	21.1791324615479	19.8047351837158	17.9437503814697	18.7986736297607	18.7128028869629	21.0337562561035	18.7994022369385	18.5909824371338	19.5788745880127	18.1371612548828	19.7864418029785	18.2618293762207	20.5700588226318	15.7348155975342	19.6646270751953	19.2702045440674	20.5333595275879	18.3750476837158	18.693058013916	16.9819240570068	20.7854843139648	18.915699005127	16.7795658111572	16.0191993713379	19.4308815002441	17.8889331817627	0	0				9606	44	44	0	49.4	49.4	0	93.313	0	100.33	177050000	39	773	Q15063	Q15063	Periostin	POSTN	3671
