LFQ intensity Mel11	LFQ intensity Mel13	LFQ intensity Mel3	LFQ intensity Nev8	LFQ intensity Nev11	LFQ intensity Mel12	LFQ intensity Nev12	LFQ intensity Mel10	LFQ intensity Mel8	LFQ intensity Nev14	LFQ intensity Nev5	LFQ intensity Nev7	LFQ intensity Mel4	LFQ intensity Nev2	LFQ intensity Mel9	LFQ intensity Nev10	LFQ intensity Nev4	LFQ intensity Mel14	LFQ intensity Mel1	LFQ intensity Nev9	LFQ intensity Mel2	LFQ intensity Nev13	LFQ intensity Mel5	LFQ intensity Mel6	LFQ intensity Nev1	LFQ intensity Nev3	LFQ intensity Mel7	LFQ intensity Nev6	Library indices	Majority library index	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	iBAQ peptides	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
12.5695667266846	13.1596508026123	15.1279134750366	13.7058362960815	12.6985092163086	15.5091562271118	13.0576667785645	15.8870544433594	14.7926378250122	14.4454231262207	11.8345031738281	12.8186693191528	13.3315401077271	14.5132160186768	15.3067741394043	14.0726652145386	13.1994323730469	15.0161991119385	12.4978380203247	12.0503664016724	14.994176864624	12.3076200485229	13.1121950149536	14.4959802627563	13.4162740707397	14.3430099487305	15.468560218811	13.4109077453613	0	0				9606	5	5	4	5.9	5.9	5	111.48	0.00045393	8.419	674260	47	40	Q9H2U1-3;Q9H2U1-2;Q9H2U1;E7EWK3;A0A0G2JQU7;A0A0G2JRP3;H7C5F5	Q9H2U1-3;Q9H2U1-2;Q9H2U1;E7EWK3	ATP-dependent RNA helicase DHX36	DHX36	4871
14.7780771255493	15.7355556488037	16.2539768218994	14.3955345153809	12.6821699142456	15.4528207778931	12.6035280227661	16.4677810668945	14.8704128265381	15.6349811553955	12.0518169403076	15.2184495925903	15.3729333877563	14.855598449707	16.6645584106445	13.4217176437378	13.9300699234009	14.8707981109619	13.408860206604	15.4653434753418	15.0965919494629	13.815113067627	15.9237451553345	13.7379722595215	14.3284645080566	14.5659093856812	14.8896465301514	14.6849679946899	0	0				9606	4	4	4	16.4	16.4	16.4	34.657	0.00043975	8.0884	1548400	21	66	Q9H2U2-3;Q9H2U2;Q9H2U2-2;H0Y9D8;Q9H2U2-6;D6R967;D6RGV9;A0A0C4DGB9;H0YAK2;D6RGI1;D6RAD3;Q9H2U2-4	Q9H2U2-3;Q9H2U2;Q9H2U2-2;H0Y9D8;Q9H2U2-6;D6R967;D6RGV9	Inorganic pyrophosphatase 2, mitochondrial	PPA2	4872
15.348970413208	15.7577810287476	15.8006725311279	14.135950088501	15.6550550460815	15.264479637146	15.425313949585	16.5527744293213	13.6079483032227	13.6075172424316	11.9174432754517	16.2124195098877	15.4629812240601	16.4435749053955	15.2970600128174	13.9823236465454	16.5909957885742	15.5755100250244	15.0475921630859	15.5508069992065	14.837628364563	13.2758083343506	16.422721862793	15.7099456787109	16.1508388519287	16.5516490936279	16.6553630828857	17.1060523986816	0	0				9606	10	10	10	13.8	13.8	13.8	81.627	0	17.955	2169800	34	100	Q9H307;G3V5F0;G3V579	Q9H307	Pinin	PNN	4875
13.2305936813354	18.8224277496338	13.29052734375	16.7886409759521	16.0158061981201	17.1865005493164	13.5377140045166	17.3514747619629	18.2791652679443	13.2653789520264	12.2119092941284	15.7470388412476	14.8977766036987	13.4944534301758	15.3263940811157	13.8488693237305	15.479211807251	17.4358329772949	15.3635530471802	13.4536647796631	14.9495983123779	12.1767864227295	18.4825878143311	18.0279388427734	13.0723543167114	18.4731826782227	15.4327373504639	13.3170623779297	0	0				9606	7	7	7	17.6	17.6	17.6	54.163	0	14.834	7378300	24	79	Q9H3G5;H7C0X5;H7C218;C9JLV0;C9J6L4;C9JI22	Q9H3G5;H7C0X5	Probable serine carboxypeptidase CPVL	CPVL	4877
15.3479671478271	17.3142471313477	17.1733837127686	17.3421268463135	17.3822860717773	16.7065773010254	17.3279037475586	18.083324432373	15.9790678024292	17.0338096618652	15.0061941146851	17.4194660186768	17.4776954650879	17.9431781768799	17.1458930969238	17.4216861724854	18.5629425048828	17.3402156829834	15.6539649963379	17.0288562774658	16.3772277832031	12.8830308914185	17.9005947113037	16.6148242950439	15.948709487915	18.7930316925049	17.0162868499756	17.1631984710693	0	0				9606	7	7	7	20.7	20.7	20.7	31.791	0	15.702	10789000	11	147	Q9H3N1;G3V448	Q9H3N1	Thioredoxin-related transmembrane protein 1	TMX1	4881
14.2238512039185	13.0075273513794	16.1606197357178	15.2014350891113	14.3369941711426	15.0329065322876	14.2872076034546	16.5337257385254	12.3820295333862	15.5080728530884	12.3722362518311	15.2903432846069	15.948504447937	16.4943084716797	15.0407609939575	12.9827728271484	16.184720993042	15.5677480697632	14.5490026473999	15.0576114654541	13.5425481796265	11.8254842758179	16.0075531005859	16.179443359375	13.8190813064575	16.3592853546143	15.1368713378906	14.9962968826294	0	0				9606	10	10	10	7.3	7.3	7.3	178.97	0	22.882	2153500	72	106	Q9H3S7	Q9H3S7	Tyrosine-protein phosphatase non-receptor type 23	PTPN23	4883
15.7486381530762	17.4539451599121	17.4817199707031	15.8256540298462	14.3401279449463	16.5802726745605	13.8454904556274	18.3802165985107	16.1885108947754	15.2178821563721	12.329740524292	16.2837390899658	16.7099456787109	16.0398826599121	16.1898632049561	15.6430101394653	15.5601539611816	17.0101776123047	15.1715679168701	14.8824520111084	16.6923427581787	11.9039840698242	17.185920715332	16.4802703857422	15.2135982513428	17.9561710357666	16.364990234375	16.0014514923096	0	0				9606	13	13	12	21.2	21.2	19.8	72.595	0	29.481	8751500	34	244	Q9H4A4;A6NKB8;A0A087WU27;A0A087WUS4;C9JMZ3	Q9H4A4;A6NKB8	Aminopeptidase B	RNPEP	4889
13.2929267883301	15.1000871658325	13.1270275115967	14.8113241195679	13.7133865356445	14.9746389389038	13.0827894210815	15.507453918457	13.6172790527344	13.0560283660889	11.8677244186401	13.6565370559692	16.6035099029541	14.6408100128174	14.8700275421143	14.835391998291	14.2710981369019	15.745569229126	14.0540103912354	12.8435678482056	15.7060642242432	11.46950340271	16.9820346832275	13.9912309646606	12.5415163040161	15.3991775512695	15.3378658294678	13.3845138549805	0	0				9606	6	6	6	10.9	10.9	10.9	71.085	0	12.412	1612800	25	82	Q9H6W3;Q9H6W3-2	Q9H6W3;Q9H6W3-2	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	NO66	4907
14.3499727249146	16.0777339935303	16.7048225402832	15.6898069381714	15.7228345870972	15.3554544448853	12.3431100845337	16.6759014129639	14.6994094848633	15.4174900054932	12.2015743255615	12.3871946334839	16.5577182769775	14.4119739532471	16.4424247741699	12.6396884918213	15.6809911727905	14.3818130493164	15.7232875823975	15.4355401992798	16.5334815979004	13.8112459182739	16.5815544128418	14.4365816116333	12.7663068771362	16.1538486480713	16.9602508544922	12.4567251205444	0	0				9606	6	6	6	23.2	23.2	23.2	35.582	0	12.899	2103200	14	77	Q9H7B2;Q5VXN0	Q9H7B2;Q5VXN0	Ribosome production factor 2 homolog	RPF2	4911
13.0942096710205	14.6955547332764	13.082049369812	13.1861763000488	14.0493183135986	14.7545223236084	12.6821327209473	14.1864242553711	13.0930910110474	12.9909372329712	11.066614151001	12.331262588501	13.5437564849854	13.9792461395264	13.9547414779663	13.7201519012451	13.4858293533325	13.9123277664185	13.3853235244751	13.3809452056885	14.016547203064	12.4815244674683	14.357964515686	12.4043169021606	13.5796499252319	14.4254779815674	13.9923810958862	12.874116897583	0	0				9606	6	6	6	11.1	11.1	11.1	64.136	0	9.7204	348030	33	63	Q9H8H2-4;Q9H8H2-2;Q9H8H2;Q9H8H2-3	Q9H8H2-4;Q9H8H2-2;Q9H8H2	Probable ATP-dependent RNA helicase DDX31	DDX31	4917
14.7453594207764	17.0229091644287	17.7644824981689	14.9536504745483	13.3959331512451	16.3480529785156	12.4475402832031	16.7512035369873	15.5238065719604	14.8412199020386	11.8860273361206	14.0133857727051	15.4691009521484	14.5515279769897	13.8787336349487	13.8395128250122	15.7151041030884	15.6662797927856	14.0539255142212	14.4745931625366	16.1605606079102	13.0350685119629	17.3535423278809	16.6281318664551	13.2831420898438	15.9148988723755	16.7930946350098	16.0217609405518	0	0				9606	11	11	11	18.1	18.1	18.1	68.249	0	17.168	2296000	38	95	Q9H9A6	Q9H9A6	Leucine-rich repeat-containing protein 40	LRRC40	4922
15.4491481781006	17.4007453918457	17.1023654937744	15.226487159729	15.2432851791382	15.987174987793	13.0914278030396	18.0003089904785	13.7465143203735	15.5408239364624	12.9429769515991	15.0058441162109	16.9625110626221	16.4076328277588	17.2750339508057	13.4340353012085	15.2709522247314	13.7720518112183	13.4593667984009	15.2654323577881	16.5326900482178	12.940863609314	17.0597038269043	16.5951118469238	14.56955909729	14.8449697494507	16.1834602355957	15.5635833740234	0	0				9606	7	7	2	24.8	24.8	7.8	35.619	0	14.568	3115200	16	79	Q9H9B4;D6RDG7;S4R2X2;D6RAE9	Q9H9B4;D6RDG7;S4R2X2	Sideroflexin-1	SFXN1	4923
14.8741645812988	16.0641326904297	16.6781044006348	15.8674716949463	14.9266204833984	12.7615518569946	13.336238861084	16.9317989349365	12.1956405639648	13.2568683624268	12.0424995422363	15.5741500854492	15.9146423339844	16.581127166748	16.5111808776855	13.1501588821411	15.870774269104	16.2721385955811	13.7810897827148	13.2756023406982	14.2273902893066	12.681206703186	16.8535537719727	16.9515132904053	15.0001316070557	17.87087059021	15.9931373596191	15.1763286590576	0	0				9606	4	4	4	6.9	6.9	6.9	67.165	0.00045977	8.5358	2171300	24	70	Q9HA65-3;Q9HA65-2;Q9HA65;M0QYC9;M0R2L2	Q9HA65-3;Q9HA65-2;Q9HA65;M0QYC9;M0R2L2	TBC1 domain family member 17	TBC1D17	4931
13.7459897994995	15.60107421875	15.2693824768066	12.8609180450439	13.0505962371826	14.9176054000854	13.7319307327271	16.8647174835205	13.3277931213379	12.4391832351685	13.1291666030884	13.2828226089478	15.2919616699219	13.039511680603	15.4302568435669	14.0788745880127	14.748514175415	15.489785194397	13.8180828094482	13.6509237289429	14.5072374343872	13.0039520263672	16.0621509552002	13.0784854888916	13.7075719833374	14.9173431396484	14.2911462783813	13.5650424957275	0	0				9606	6	6	6	18.6	18.6	18.6	34.005	0	12.789	985420	18	44	Q9HAB8;Q9HAB8-2;Q5VVM3	Q9HAB8;Q9HAB8-2	Phosphopantothenate--cysteine ligase	PPCS	4933
13.8635778427124	15.980429649353	15.0726346969604	12.9626941680908	14.8801574707031	15.8076314926147	12.6116437911987	15.4189729690552	12.5841636657715	13.1371307373047	12.9692039489746	13.3288927078247	15.3903703689575	15.498194694519	14.6225090026855	13.5372629165649	15.1098718643188	14.1765623092651	12.6569404602051	13.0938520431519	14.0617933273315	12.7363395690918	16.3629875183105	14.5148372650146	13.2861595153809	14.2994680404663	14.7016859054565	12.8345851898193	0	0				9606	8	8	8	8.1	8.1	8.1	136.31	0	16.279	1390400	62	68	Q9HAV4;E2QRM3;H0Y9I3	Q9HAV4	Exportin-5	XPO5	4938
16.0620040893555	17.4511299133301	18.0931072235107	16.6225662231445	16.8317031860352	16.7241401672363	15.5505065917969	17.4779319763184	15.3475522994995	15.786524772644	14.3086948394775	16.1433639526367	17.0118160247803	17.2001705169678	16.5076236724854	16.4682731628418	16.9708480834961	16.8024654388428	16.5902366638184	16.037504196167	17.171724319458	11.1551904678345	17.5879821777344	16.7536869049072	15.0332078933716	18.0059642791748	17.3562965393066	16.1459121704102	0	0				9606	6	6	6	17.6	17.6	17.6	42.477	0	11.021	6647500	20	107	Q9HB07;F8VR84;F8VQQ3;H3BPH3	Q9HB07;F8VR84;F8VQQ3	UPF0160 protein MYG1, mitochondrial	C12orf10	4940
13.7895336151123	13.9947071075439	15.5115365982056	13.6553068161011	13.571870803833	14.6067523956299	14.0672664642334	15.0638580322266	13.4828081130981	14.6829948425293	13.1504135131836	14.4233131408691	14.1951417922974	15.5235929489136	13.9019985198975	14.2298698425293	15.4203882217407	15.1589651107788	13.2464284896851	13.1671981811523	13.9437971115112	12.8940696716309	14.5277824401855	14.1648283004761	12.5649118423462	16.3635368347168	14.8941068649292	14.2338447570801	0	0				9606	6	6	6	19.9	19.9	19.9	36.864	0	12.201	918950	20	94	Q9HBH5	Q9HBH5	Retinol dehydrogenase 14	RDH14	4947
16.6750755310059	17.5889339447021	17.1499652862549	17.0576953887939	17.1946029663086	16.7799510955811	17.0872135162354	18.517147064209	16.0204582214355	17.3704147338867	16.4436073303223	17.7595500946045	17.6768665313721	17.7559051513672	17.2411632537842	17.2848243713379	17.96826171875	17.4270992279053	16.5146675109863	17.3572425842285	17.176212310791	12.735463142395	17.6534748077393	17.216272354126	16.4761295318604	18.3357734680176	17.9777946472168	17.5515727996826	0	0				9606	5	5	5	22.5	22.5	22.5	33.232	0	11.753	9456700	19	101	Q9HC38-2;Q9HC38;I3L3Q4;Q9HC38-3;I3L1I0	Q9HC38-2;Q9HC38;I3L3Q4;Q9HC38-3	Glyoxalase domain-containing protein 4	GLOD4	4953
12.6570854187012	17.8068771362305	18.7875270843506	16.8771171569824	12.6846799850464	18.3143787384033	13.2199201583862	18.6503925323486	13.0834760665894	17.1912326812744	15.8701477050781	18.1412582397461	17.8627223968506	17.164867401123	17.6970348358154	14.0936651229858	17.6789302825928	17.2940101623535	18.5871028900146	13.4516124725342	17.7083969116211	12.9909076690674	18.1194381713867	18.2067184448242	14.7302579879761	17.7211399078369	19.0313892364502	18.0024528503418	0	0				9606	6	6	5	13.6	13.6	11.3	43.395	0	10.005	5693600	21	85	Q9HC52;C9J6K3;C9JM54	Q9HC52;C9J6K3	Chromobox protein homolog 8	CBX8	4954
15.0240478515625	18.7910614013672	17.3455963134766	12.494927406311	16.1746921539307	12.5891618728638	12.694164276123	19.070671081543	16.2663841247559	13.8921184539795	13.2648220062256	12.7084074020386	16.7147827148438	17.0487842559814	14.1199636459351	13.7257947921753	16.9800281524658	17.6576671600342	16.1488132476807	15.7720823287964	16.9840393066406	11.9559507369995	20.1368350982666	17.7588996887207	12.7265787124634	16.5571041107178	18.4162120819092	13.4680528640747	0	0				9606	9	9	9	16.4	16.4	16.4	65.536	0	15.043	4340600	21	68	Q9HCD5;Q5JY17	Q9HCD5	Nuclear receptor coactivator 5	NCOA5	4956
14.6651134490967	14.9114389419556	15.7443609237671	14.7979650497437	13.6995267868042	14.6557540893555	15.1937561035156	15.8881959915161	14.697075843811	14.1679668426514	11.8342666625977	14.1781206130981	16.152027130127	14.8675203323364	15.7578582763672	14.5977611541748	15.0746431350708	15.7512559890747	13.5868396759033	14.3960027694702	15.0537557601929	12.8940267562866	16.597864151001	15.8640413284302	11.2363262176514	16.5393562316895	15.7175960540771	12.5842275619507	0	0				9606	14	14	14	14.9	14.9	14.9	121.11	0	28.334	2206400	55	137	Q9HD20-2;Q9HD20;Q9HD20-3;H7C3H2	Q9HD20-2;Q9HD20	Manganese-transporting ATPase 13A1	ATP13A1	4967
14.2165184020996	16.423526763916	14.6920709609985	13.9287958145142	13.1322031021118	13.3907861709595	13.2390241622925	16.9487781524658	13.0174169540405	12.5668315887451	12.0719451904297	14.5666074752808	15.8909769058228	14.666223526001	13.9122762680054	13.3799247741699	14.1256093978882	13.7425203323364	12.3319797515869	14.5725622177124	14.4807271957397	11.881872177124	17.3676872253418	13.5921688079834	11.8372020721436	16.0107688903809	15.0628051757813	13.5738840103149	0	0				9606	5	5	2	14.9	14.9	6	36.426	0	10.117	1324100	19	54	Q9NPF4	Q9NPF4	Probable tRNA N6-adenosine threonylcarbamoyltransferase	OSGEP	4975
13.5635538101196	13.3723821640015	15.9427890777588	13.6766185760498	13.2314510345459	15.8490381240845	14.3968057632446	16.7248077392578	14.1024675369263	14.369665145874	13.6369647979736	15.0537986755371	16.5833320617676	14.7821283340454	15.3701429367065	15.4943866729736	14.8995933532715	15.0041761398315	13.9745941162109	14.5013399124146	17.8038539886475	12.5447549819946	17.3238639831543	17.0053615570068	13.593391418457	16.9416904449463	15.790246963501	15.845832824707	0	0				9606	7	7	7	19.1	19.1	19.1	47.146	0	15.076	2429000	19	91	Q9NPH2-2;Q9NPH2-3;Q9NPH2;J3KRH4;J3QS51	Q9NPH2-2;Q9NPH2-3;Q9NPH2	Inositol-3-phosphate synthase 1	ISYNA1	4977
17.734432220459	19.173360824585	18.1961898803711	18.0965614318848	17.4243965148926	18.7628288269043	18.0120906829834	20.1455688476563	18.7031326293945	18.309103012085	16.7835350036621	18.2239265441895	18.6016120910645	18.8009815216064	18.903392791748	18.4520969390869	18.7927131652832	18.7988319396973	17.7905521392822	17.7741050720215	18.3333301544189	16.254695892334	19.3692436218262	19.0260486602783	13.0772771835327	19.5946483612061	18.2823829650879	18.0508575439453	0	0				9606	8	8	8	23.1	23.1	23.1	40.317	0	17.189	26463000	12	177	Q9NQC3-2;Q9NQC3-5;Q9NQC3;H7C106;Q9NQC3-3;Q9NQC3-4;Q9NQC3-6;A0A0U1RQR6	Q9NQC3-2;Q9NQC3-5;Q9NQC3;H7C106;Q9NQC3-3;Q9NQC3-4;Q9NQC3-6;A0A0U1RQR6	Reticulon-4;Reticulon	RTN4	4983
15.0567226409912	17.6471633911133	16.888219833374	15.468846321106	15.5239601135254	16.8397197723389	14.8943910598755	16.4705944061279	15.4826507568359	15.1973314285278	13.9927616119385	15.784839630127	15.6567039489746	16.5254745483398	15.8722658157349	14.8450002670288	16.4464054107666	16.2223052978516	15.7617073059082	15.5955200195313	15.2804079055786	11.9069080352783	17.088249206543	16.2367248535156	14.745831489563	17.8586006164551	17.6289157867432	15.0265235900879	0	0				9606	8	8	7	31	31	26.4	36.899	0	17.452	4724300	14	130	Q9NQG5;A2A2M0;E9PIQ9;E9PQF3;A0A087X2D2	Q9NQG5	Regulation of nuclear pre-mRNA domain-containing protein 1B	RPRD1B	4985
15.1023445129395	16.2498912811279	17.7137088775635	16.356761932373	15.5576133728027	15.9174652099609	15.5619735717773	17.7310543060303	15.4526271820068	16.295373916626	12.2358045578003	16.2051258087158	16.9545822143555	17.3600749969482	16.1256561279297	16.6373615264893	16.592529296875	16.8207778930664	15.3638954162598	16.4116096496582	17.6515846252441	12.650333404541	17.0972290039063	16.473705291748	15.6999521255493	17.474925994873	17.2672805786133	16.8872680664063	0	0				9606	9	9	9	27.9	27.9	27.9	30.608	0	20.027	8532800	18	165	Q9NQR4;H7C579;F8WF70	Q9NQR4;H7C579	Omega-amidase NIT2	NIT2	4987
15.4953870773315	13.3294038772583	15.3010673522949	15.0335521697998	15.094820022583	15.1550550460815	15.641487121582	16.6298408508301	15.063268661499	16.1137828826904	15.4751949310303	15.9123516082764	16.7605895996094	16.6801662445068	15.5409450531006	16.7776412963867	17.1630992889404	16.7670726776123	15.6931056976318	15.9325838088989	15.9644985198975	12.1230497360229	16.1477222442627	15.4911012649536	14.7440452575684	16.3984603881836	16.415807723999	15.9612913131714	0	0				9606	15	15	14	9.7	9.7	9.2	202.79	0	29.605	3643600	81	170	Q9NQT8;E7ERX9;F2Z2F9;H0YBA8;Q9NQT8-2	Q9NQT8	Kinesin-like protein KIF13B	KIF13B	4990
12.979043006897	15.7306823730469	14.9654235839844	13.3618068695068	13.4492778778076	14.3729333877563	13.2383470535278	15.3643741607666	13.3530683517456	12.8040351867676	12.6220331192017	13.0406694412231	14.9295358657837	13.8541278839111	14.7803859710693	12.7728090286255	14.3817453384399	13.0831203460693	13.0691871643066	14.0569381713867	14.0204591751099	11.5566520690918	14.9756240844727	15.0512943267822	12.5090894699097	15.3552131652832	14.905574798584	12.233380317688	0	0				9606	4	4	4	9.6	9.6	9.6	49.844	0.00040519	7.2952	563570	27	53	Q9NR12;D6RF83;H7BYK4;D6RH06;Q9NR12-3;Q9NR12-5;Q9NR12-6;Q9NR12-4;Q9NR12-2;D6RAN1	Q9NR12;D6RF83;H7BYK4;D6RH06;Q9NR12-3;Q9NR12-5;Q9NR12-6;Q9NR12-4;Q9NR12-2;D6RAN1	PDZ and LIM domain protein 7	PDLIM7	4994
14.857834815979	16.4591751098633	16.2764873504639	18.5988883972168	18.2679214477539	15.2637090682983	17.6154003143311	17.3800888061523	15.6361713409424	12.9231309890747	12.0028791427612	18.4565944671631	16.3832988739014	19.0042362213135	15.3091917037964	18.3806800842285	19.2707061767578	15.7486906051636	15.2910270690918	18.7081604003906	16.0638790130615	11.8353137969971	16.102201461792	17.0040454864502	13.1692409515381	20.3504600524902	16.6192741394043	17.5906162261963	0	0				9606	6	6	4	22.2	22.2	12.6	22.367	0	13.61	6788700	10	86	Q9NR31;H0Y5E8;Q9NR31-2	Q9NR31;H0Y5E8;Q9NR31-2	GTP-binding protein SAR1a	SAR1A	4996
16.9827041625977	17.5094356536865	16.1106472015381	17.536247253418	16.5572834014893	17.4278373718262	15.9530143737793	19.3995151519775	16.0535659790039	17.2676467895508	12.008472442627	16.7994327545166	17.8724346160889	14.3063688278198	17.2399520874023	17.2630672454834	17.0443096160889	17.7443218231201	17.0904216766357	16.1428852081299	17.7515964508057	12.0997629165649	17.3724575042725	16.6299819946289	13.6094827651978	17.4298801422119	17.899829864502	16.74294090271	0	0				9606	6	6	6	25.6	25.6	25.6	40.307	0	13.538	9206700	16	86	Q9NR45;Q5TBR0;Q5TBR1	Q9NR45	Sialic acid synthase	NANS	4997
12.7514715194702	16.9670238494873	16.992805480957	14.0867166519165	13.822527885437	15.8833589553833	13.1356344223022	16.9384765625	14.4795904159546	12.6113929748535	12.1082220077515	12.9204740524292	15.6548595428467	15.051718711853	14.7139234542847	14.4802856445313	13.9869089126587	16.0594291687012	12.4693231582642	13.4684190750122	16.1224842071533	11.7573299407959	17.0866966247559	16.2157802581787	11.8428173065186	15.6564245223999	16.3641681671143	12.6892223358154	0	0				9606	5	5	5	12.5	12.5	12.5	44.803	0	9.5677	1516800	24	71	Q9NR50-3;Q9NR50-2;Q9NR50;H0Y580;A0A0D9SEN0	Q9NR50-3;Q9NR50-2;Q9NR50	Translation initiation factor eIF-2B subunit gamma	EIF2B3	4998
12.4670600891113	14.6314611434937	15.8419570922852	13.4105834960938	13.4686241149902	12.9919319152832	12.6327676773071	15.7701215744019	12.5175895690918	13.1373720169067	12.9485807418823	14.7698373794556	15.1079530715942	14.9782638549805	14.0193300247192	13.8418588638306	14.6787099838257	15.1629419326782	13.4513397216797	12.1275968551636	14.6492004394531	12.3684148788452	15.5789031982422	14.7033624649048	13.7341794967651	16.3379535675049	15.9160194396973	13.498724937439	0	0				9606	8	8	7	18.7	18.7	16.5	59.573	0	14.516	1182600	29	78	Q9NRG9;F8VZ44;H3BU82;Q9NRG9-2	Q9NRG9;F8VZ44;H3BU82;Q9NRG9-2	Aladin	AAAS	5005
13.9142961502075	15.5066795349121	16.740571975708	13.1261329650879	13.6055784225464	15.7249402999878	13.9251956939697	15.4706592559814	13.0803174972534	13.5098552703857	11.5979242324829	15.7269630432129	16.0277976989746	12.8862676620483	13.1800146102905	16.5177154541016	16.0355072021484	15.4775686264038	14.9003477096558	15.3261489868164	15.7581968307495	12.8604040145874	15.7895593643188	13.9847621917725	13.518669128418	17.134105682373	15.6423053741455	15.1285982131958	0	0				9606	5	5	5	19.4	19.4	19.4	35.776	0	10.247	1267500	14	52	Q9NRN7;E9PNF3;E9PLW6;Q9NRN7-2	Q9NRN7	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	AASDHPPT	5010
13.2479190826416	16.020263671875	14.1430406570435	12.6277084350586	13.6827383041382	15.8110990524292	12.8678007125854	15.3101511001587	12.6436967849731	12.7145156860352	13.3295164108276	14.5136041641235	14.5797281265259	15.8944625854492	14.7064418792725	13.5745334625244	15.3249187469482	15.045205116272	13.3883113861084	13.930516242981	15.1147594451904	12.7517509460449	16.6151123046875	15.7130107879639	12.1114225387573	16.2866306304932	15.4358329772949	12.2931528091431	0	0				9606	5	5	2	10.6	10.6	4.7	63.852	0.00047506	8.928	1008500	17	73	Q9NRR5;Q9UMX0-3;H0YDS0;Q9NRR5-2	Q9NRR5;Q9UMX0-3	Ubiquilin-4;Ubiquilin-1	UBQLN4;UBQLN1	5012
12.9812994003296	17.2098159790039	17.0075531005859	14.2571668624878	11.8944835662842	15.9259948730469	12.8329095840454	17.9118709564209	16.4703254699707	12.8466968536377	11.6674661636353	14.3883533477783	16.7274684906006	16.2064609527588	16.7146472930908	15.0988550186157	15.9261341094971	16.544677734375	16.1836929321289	14.9079236984253	16.0052509307861	12.2247180938721	16.9814777374268	17.93381690979	13.810471534729	17.1735801696777	16.2580318450928	14.5182228088379	0	0				9606	6	6	1	26	26	4.8	23.461	0	12.56	3436100	13	79	Q9NRW1;J3KR73;Q9NRW1-2;C9JU14;C9JB90;Q14964;F5H3K7;C9J0I2;F5GX61;P20340-3	Q9NRW1;J3KR73;Q9NRW1-2;C9JU14	Ras-related protein Rab-6B	RAB6B	5013
16.2077198028564	17.3615322113037	18.0651321411133	16.3931560516357	17.3990783691406	17.2031383514404	16.8101444244385	18.2491512298584	15.7690629959106	17.055685043335	15.4223279953003	17.6856517791748	17.1118698120117	17.6206359863281	16.8655643463135	17.5077323913574	17.5715599060059	17.3710956573486	15.6429262161255	17.2278785705566	16.7370090484619	12.7398319244385	17.6641426086426	17.7739124298096	15.818058013916	18.449197769165	17.6467418670654	17.2120018005371	0	0				9606	19	19	19	31.9	31.9	31.9	66.115	0	41.332	14510000	34	247	Q9NSD9;Q9NSD9-2	Q9NSD9;Q9NSD9-2	Phenylalanine--tRNA ligase beta subunit	FARSB	5020
16.192985534668	17.2788486480713	18.1870822906494	14.1847982406616	15.7299928665161	16.8897647857666	15.3615665435791	16.3414325714111	16.4373302459717	16.4378662109375	14.7624855041504	16.1468067169189	15.4625339508057	16.3423519134521	16.4176044464111	16.460599899292	16.8279876708984	17.1241416931152	16.1295642852783	16.620849609375	16.2553787231445	12.2844362258911	17.1145153045654	17.0610752105713	15.87819480896	17.595796585083	16.9945735931396	16.2697296142578	0	0				9606	19	19	19	20.9	20.9	20.9	113.79	0	42.435	8944100	43	255	Q9NSE4	Q9NSE4	Isoleucine--tRNA ligase, mitochondrial	IARS2	5021
15.3442611694336	17.1326007843018	16.6619167327881	16.2915840148926	16.4591121673584	15.8947706222534	12.9840660095215	16.7750701904297	14.9228162765503	13.0239639282227	12.4840259552002	13.5859289169312	17.2108612060547	17.3579292297363	15.7238206863403	13.698748588562	16.3147430419922	15.860481262207	15.1742630004883	16.0746231079102	16.2492237091064	11.8375482559204	17.2283496856689	13.6703662872314	13.2982988357544	17.3383007049561	16.9513988494873	13.5116853713989	0	0				9606	9	9	9	8.2	8.2	8.2	97.394	0	20.069	3652900	29	82	Q9NTZ6;A6PVI1;A6PVI0;Q5JX62	Q9NTZ6	RNA-binding protein 12	RBM12	5027
12.8662843704224	13.8463582992554	17.0890789031982	12.9048309326172	13.4397468566895	16.1477813720703	17.1661434173584	16.9074783325195	14.0546894073486	14.0344877243042	12.7484159469604	14.2006769180298	15.5782842636108	16.9422626495361	16.8988838195801	16.2205486297607	12.9187116622925	16.8947467803955	15.7856826782227	17.6105060577393	14.4887189865112	12.1077327728271	13.6677770614624	15.6835155487061	11.7998743057251	15.0749359130859	16.3262004852295	13.1876802444458	0	0				9606	6	6	6	1.2	1.2	1.2	632.81	0	9.484	1956500	282	79	Q9NU22	Q9NU22	Midasin	MDN1	5028
